CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
14960,Distinguish,5.56E+13,6,2007,24-09-07 0:00
14961,Distinguish,5.56E+13,11,2005,28-06-08 0:00
14962,Vista,1.11E+13,3,2006,21-01-08 0:00
14963,SuperiorCard,3.33E+13,10,2005,01-08-06 0:00
14964,Distinguish,5.56E+13,9,2006,25-05-08 0:00
14965,Distinguish,5.56E+13,3,2007,19-04-08 0:00
14966,SuperiorCard,3.33E+13,7,2006,05-04-08 0:00
14967,ColonialVoice,7.78E+13,9,2006,24-04-08 0:00
14968,Vista,1.11E+13,3,2005,01-10-06 0:00
14969,Vista,1.11E+13,9,2007,29-05-08 0:00
14970,Distinguish,5.56E+13,3,2007,25-07-06 0:00
14971,ColonialVoice,7.78E+13,1,2006,15-12-06 0:00
14972,ColonialVoice,7.78E+13,5,2008,01-01-07 0:00
14973,SuperiorCard,3.33E+13,3,2006,27-11-06 0:00
14974,Vista,1.11E+13,7,2005,21-11-07 0:00
14975,ColonialVoice,7.78E+13,5,2008,01-08-06 0:00
14976,Distinguish,5.56E+13,1,2007,02-03-07 0:00
14977,SuperiorCard,3.33E+13,4,2006,19-10-07 0:00
14978,ColonialVoice,7.78E+13,11,2005,14-10-07 0:00
14979,ColonialVoice,7.78E+13,9,2007,05-01-03 0:00
14980,SuperiorCard,3.33E+13,5,2005,12-02-07 0:00
14981,ColonialVoice,7.78E+13,1,2006,29-03-08 0:00
14982,Distinguish,5.56E+13,5,2005,05-03-06 0:00
14983,Distinguish,5.56E+13,6,2006,26-06-07 0:00
14984,ColonialVoice,7.78E+13,4,2005,25-02-06 0:00
14985,ColonialVoice,7.78E+13,11,2008,08-07-08 0:00
14986,ColonialVoice,7.78E+13,3,2006,20-05-08 0:00
14987,ColonialVoice,7.78E+13,11,2008,12-05-07 0:00
14988,Vista,1.11E+13,7,2006,12-10-06 0:00
14989,Vista,1.11E+13,11,2006,26-02-08 0:00
14990,Vista,1.11E+13,10,2006,25-01-03 0:00
14991,Vista,1.11E+13,2,2006,10-02-08 0:00
14992,SuperiorCard,3.33E+13,1,2007,15-11-06 0:00
14993,SuperiorCard,3.33E+13,5,2006,14-11-07 0:00
14994,ColonialVoice,7.78E+13,9,2005,17-05-08 0:00
14995,Distinguish,5.56E+13,8,2006,13-02-08 0:00
14996,Distinguish,5.56E+13,7,2005,25-12-07 0:00
14997,Vista,1.11E+13,10,2006,24-03-08 0:00
14998,Distinguish,5.56E+13,6,2008,14-09-07 0:00
14999,Vista,1.11E+13,11,2008,21-02-03 0:00
15000,Distinguish,5.56E+13,3,2008,01-05-08 0:00
15001,SuperiorCard,3.33E+13,5,2008,11-03-06 0:00
15002,Distinguish,5.56E+13,5,2006,27-03-08 0:00
15003,SuperiorCard,3.33E+13,7,2005,12-09-06 0:00
15004,Vista,1.11E+13,4,2008,24-09-07 0:00
15005,ColonialVoice,7.78E+13,10,2007,14-10-07 0:00
15006,Vista,1.11E+13,11,2008,26-12-07 0:00
15007,ColonialVoice,7.78E+13,1,2005,24-12-06 0:00
15008,Vista,1.11E+13,11,2006,24-08-07 0:00
15009,ColonialVoice,7.78E+13,5,2006,13-12-05 0:00
15010,ColonialVoice,7.78E+13,10,2008,05-12-07 0:00
15011,SuperiorCard,3.33E+13,6,2006,27-08-07 0:00
15012,ColonialVoice,7.78E+13,2,2005,12-10-06 0:00
15013,SuperiorCard,3.33E+13,11,2007,23-10-07 0:00
15014,Vista,1.11E+13,4,2008,04-10-07 0:00
15015,ColonialVoice,7.78E+13,8,2007,08-12-07 0:00
15016,ColonialVoice,7.78E+13,1,2006,26-02-07 0:00
15017,Vista,1.11E+13,4,2005,06-12-07 0:00
15018,Vista,1.11E+13,1,2007,01-09-07 0:00
15019,Distinguish,5.56E+13,1,2007,25-02-08 0:00
15020,SuperiorCard,3.33E+13,8,2006,14-12-06 0:00
15021,Distinguish,5.56E+13,9,2005,21-05-06 0:00
15022,Vista,1.11E+13,3,2008,28-03-08 0:00
15023,SuperiorCard,3.33E+13,7,2008,28-11-06 0:00
15024,ColonialVoice,7.78E+13,6,2006,19-03-08 0:00
15025,SuperiorCard,3.33E+13,5,2006,27-05-06 0:00
15026,Distinguish,5.56E+13,10,2005,26-05-06 0:00
15027,ColonialVoice,7.78E+13,3,2008,17-10-07 0:00
15028,Vista,1.11E+13,6,2007,08-12-07 0:00
15029,SuperiorCard,3.33E+13,4,2008,09-01-08 0:00
15030,Vista,1.11E+13,7,2006,10-10-07 0:00
15031,ColonialVoice,7.78E+13,5,2005,16-12-07 0:00
15032,Vista,1.11E+13,11,2005,25-09-05 0:00
15033,Vista,1.11E+13,2,2005,10-06-08 0:00
15034,ColonialVoice,7.78E+13,8,2008,29-12-04 0:00
15035,Vista,1.11E+13,5,2007,05-07-08 0:00
15036,Vista,1.11E+13,1,2007,12-06-08 0:00
15037,Distinguish,5.56E+13,6,2006,27-08-06 0:00
15038,ColonialVoice,7.78E+13,9,2007,12-04-06 0:00
15039,SuperiorCard,3.33E+13,8,2007,28-04-07 0:00
15040,ColonialVoice,7.78E+13,2,2007,26-06-08 0:00
15041,ColonialVoice,7.78E+13,4,2008,14-03-08 0:00
15042,Distinguish,5.56E+13,1,2006,27-09-05 0:00
15043,Vista,1.11E+13,5,2005,29-01-06 0:00
15044,Distinguish,5.56E+13,5,2006,21-09-07 0:00
15045,SuperiorCard,3.33E+13,9,2008,22-03-08 0:00
15046,SuperiorCard,3.33E+13,3,2005,25-09-06 0:00
15047,SuperiorCard,3.33E+13,6,2007,10-01-08 0:00
15048,Distinguish,5.56E+13,12,2005,03-12-06 0:00
15049,Vista,1.11E+13,4,2007,07-12-07 0:00
15050,SuperiorCard,3.33E+13,9,2006,03-08-07 0:00
15051,Vista,1.11E+13,5,2008,26-10-06 0:00
15052,Distinguish,5.56E+13,1,2005,24-02-08 0:00
15053,Distinguish,5.56E+13,7,2007,28-11-07 0:00
15054,Distinguish,5.56E+13,10,2008,15-09-07 0:00
15055,SuperiorCard,3.33E+13,5,2007,08-01-07 0:00
15056,Distinguish,5.56E+13,2,2007,07-01-03 0:00
15057,Vista,1.11E+13,10,2008,06-11-07 0:00
15058,SuperiorCard,3.33E+13,3,2007,30-09-07 0:00
15059,Vista,1.11E+13,11,2006,23-10-07 0:00
15060,Distinguish,5.56E+13,8,2005,29-03-08 0:00
15061,SuperiorCard,3.33E+13,7,2007,01-10-06 0:00
15062,Distinguish,5.56E+13,3,2006,02-06-06 0:00
15063,Distinguish,5.56E+13,8,2006,02-09-05 0:00
15064,SuperiorCard,3.33E+13,12,2008,12-10-07 0:00
15065,Distinguish,5.56E+13,11,2005,13-01-07 0:00
15066,ColonialVoice,7.78E+13,1,2006,28-01-08 0:00
15067,Distinguish,5.56E+13,8,2005,22-05-08 0:00
15068,ColonialVoice,7.78E+13,5,2008,01-02-08 0:00
15069,Distinguish,5.56E+13,8,2006,11-09-07 0:00
15070,Vista,1.11E+13,2,2005,17-10-07 0:00
15071,ColonialVoice,7.78E+13,6,2005,19-02-08 0:00
15072,SuperiorCard,3.33E+13,4,2008,24-01-08 0:00
15073,Distinguish,5.56E+13,7,2005,03-03-08 0:00
15074,Distinguish,5.56E+13,11,2005,01-01-03 0:00
15075,Vista,1.11E+13,7,2008,14-02-08 0:00
15076,Distinguish,5.56E+13,12,2005,01-08-06 0:00
15077,ColonialVoice,7.78E+13,11,2006,24-05-08 0:00
15078,SuperiorCard,3.33E+13,4,2008,18-12-07 0:00
15079,Distinguish,5.56E+13,5,2007,22-10-07 0:00
15080,SuperiorCard,3.33E+13,6,2006,18-03-03 0:00
15081,Vista,1.11E+13,12,2006,27-02-08 0:00
15082,SuperiorCard,3.33E+13,3,2005,17-01-08 0:00
15083,Distinguish,5.56E+13,7,2007,23-10-07 0:00
15084,SuperiorCard,3.33E+13,5,2006,09-05-08 0:00
15085,Distinguish,5.56E+13,6,2006,31-01-08 0:00
15086,Distinguish,5.56E+13,4,2008,26-01-08 0:00
15087,Vista,1.11E+13,7,2008,01-01-06 0:00
15088,Distinguish,5.56E+13,10,2006,12-07-06 0:00
15089,SuperiorCard,3.33E+13,6,2008,18-08-07 0:00
15090,SuperiorCard,3.33E+13,11,2006,01-08-05 0:00
15091,SuperiorCard,3.33E+13,3,2005,30-10-07 0:00
15092,ColonialVoice,7.78E+13,11,2006,25-10-07 0:00
15093,Distinguish,5.56E+13,9,2005,08-06-08 0:00
15094,SuperiorCard,3.33E+13,9,2005,28-04-06 0:00
15095,ColonialVoice,7.78E+13,10,2006,24-06-06 0:00
15096,Distinguish,5.56E+13,11,2007,16-01-08 0:00
15097,Vista,1.11E+13,6,2007,04-09-07 0:00
15098,Distinguish,5.56E+13,6,2007,13-10-07 0:00
15099,SuperiorCard,3.33E+13,8,2006,23-01-06 0:00
15100,Vista,1.11E+13,6,2006,19-09-07 0:00
15101,Vista,1.11E+13,4,2008,08-04-08 0:00
15102,Vista,1.11E+13,6,2005,01-08-06 0:00
15103,SuperiorCard,3.33E+13,8,2008,26-06-07 0:00
15104,SuperiorCard,3.33E+13,10,2005,29-03-07 0:00
15105,Distinguish,5.56E+13,12,2007,01-08-07 0:00
15106,SuperiorCard,3.33E+13,3,2008,30-10-05 0:00
15107,Distinguish,5.56E+13,3,2007,25-07-08 0:00
15108,Distinguish,5.56E+13,10,2005,16-02-08 0:00
15109,SuperiorCard,3.33E+13,2,2006,24-11-07 0:00
15110,ColonialVoice,7.78E+13,10,2006,30-12-05 0:00
15111,SuperiorCard,3.33E+13,6,2005,15-02-07 0:00
15112,SuperiorCard,3.33E+13,8,2007,24-09-07 0:00
15113,Vista,1.11E+13,5,2007,02-11-07 0:00
15114,Vista,1.11E+13,10,2007,15-10-07 0:00
15115,Distinguish,5.56E+13,9,2007,20-04-08 0:00
15116,ColonialVoice,7.78E+13,8,2007,29-07-07 0:00
15117,ColonialVoice,7.78E+13,4,2008,18-05-08 0:00
15118,SuperiorCard,3.33E+13,12,2005,13-10-07 0:00
15119,ColonialVoice,7.78E+13,5,2007,09-10-07 0:00
15120,Distinguish,5.56E+13,5,2007,02-04-08 0:00
15121,SuperiorCard,3.33E+13,4,2008,14-01-08 0:00
15122,ColonialVoice,7.78E+13,5,2006,01-08-06 0:00
15123,Vista,1.11E+13,5,2006,18-01-08 0:00
15124,SuperiorCard,3.33E+13,5,2005,04-01-07 0:00
15125,SuperiorCard,3.33E+13,5,2007,27-06-08 0:00
15126,SuperiorCard,3.33E+13,6,2007,28-03-08 0:00
15127,ColonialVoice,7.78E+13,9,2006,29-10-05 0:00
15128,Distinguish,5.56E+13,11,2006,06-03-08 0:00
15129,SuperiorCard,3.33E+13,2,2008,13-06-08 0:00
15130,Vista,1.11E+13,10,2007,29-11-07 0:00
15131,Vista,1.11E+13,10,2007,08-06-08 0:00
15132,SuperiorCard,3.33E+13,6,2007,09-05-08 0:00
15133,Vista,1.11E+13,12,2008,01-07-06 0:00
15134,Distinguish,5.56E+13,5,2008,19-04-06 0:00
15135,ColonialVoice,7.78E+13,9,2005,06-01-08 0:00
15136,Vista,1.11E+13,12,2006,08-04-07 0:00
15137,Vista,1.11E+13,10,2008,17-09-07 0:00
15138,Vista,1.11E+13,1,2007,01-09-06 0:00
15139,ColonialVoice,7.78E+13,4,2008,06-12-07 0:00
15140,SuperiorCard,3.33E+13,6,2008,09-08-06 0:00
15141,ColonialVoice,7.78E+13,5,2006,02-01-08 0:00
15142,Vista,1.11E+13,5,2007,15-07-08 0:00
15143,SuperiorCard,3.33E+13,10,2008,17-12-07 0:00
15144,Distinguish,5.56E+13,8,2006,01-08-07 0:00
15145,Vista,1.11E+13,9,2006,19-02-08 0:00
15146,SuperiorCard,3.33E+13,8,2007,25-09-07 0:00
15147,SuperiorCard,3.33E+13,2,2005,04-09-07 0:00
15148,Distinguish,5.56E+13,1,2005,21-06-08 0:00
15149,Distinguish,5.56E+13,7,2006,18-11-06 0:00
15150,SuperiorCard,3.33E+13,9,2007,02-05-08 0:00
15151,SuperiorCard,3.33E+13,3,2008,14-03-08 0:00
15152,ColonialVoice,7.78E+13,9,2005,25-09-07 0:00
15153,Distinguish,5.56E+13,6,2008,12-10-07 0:00
15154,Vista,1.11E+13,4,2005,01-02-08 0:00
15155,SuperiorCard,3.33E+13,7,2007,01-08-06 0:00
15156,Vista,1.11E+13,9,2007,08-07-06 0:00
15157,ColonialVoice,7.78E+13,3,2007,02-04-04 0:00
15158,SuperiorCard,3.33E+13,5,2008,10-04-08 0:00
15159,Distinguish,5.56E+13,12,2006,15-06-08 0:00
15160,SuperiorCard,3.33E+13,4,2006,30-04-08 0:00
15161,Vista,1.11E+13,6,2006,19-01-08 0:00
15162,SuperiorCard,3.33E+13,4,2008,08-05-06 0:00
15163,SuperiorCard,3.33E+13,4,2008,28-11-07 0:00
15164,Distinguish,5.56E+13,11,2005,10-05-08 0:00
15165,Distinguish,5.56E+13,6,2005,10-09-05 0:00
15166,Distinguish,5.56E+13,5,2008,11-12-06 0:00
15167,Distinguish,5.56E+13,11,2005,15-02-08 0:00
15168,ColonialVoice,7.78E+13,9,2005,07-04-07 0:00
15169,SuperiorCard,3.33E+13,12,2008,01-09-06 0:00
15170,SuperiorCard,3.33E+13,10,2005,17-08-06 0:00
15171,ColonialVoice,7.78E+13,9,2008,11-05-07 0:00
15172,SuperiorCard,3.33E+13,12,2005,06-11-06 0:00
15173,Vista,1.11E+13,12,2008,12-01-08 0:00
15174,Vista,1.11E+13,7,2005,12-12-06 0:00
15175,ColonialVoice,7.78E+13,10,2007,15-12-07 0:00
15176,SuperiorCard,3.33E+13,11,2008,14-06-08 0:00
15177,ColonialVoice,7.78E+13,6,2006,01-07-07 0:00
15178,SuperiorCard,3.33E+13,2,2006,12-12-06 0:00
15179,Distinguish,5.56E+13,2,2005,12-11-07 0:00
15180,ColonialVoice,7.78E+13,5,2005,13-09-07 0:00
15181,Distinguish,5.56E+13,4,2008,22-02-08 0:00
15182,ColonialVoice,7.78E+13,12,2005,02-02-08 0:00
15183,Vista,1.11E+13,1,2008,03-10-07 0:00
15184,SuperiorCard,3.33E+13,10,2008,19-02-08 0:00
15185,Vista,1.11E+13,10,2007,08-11-06 0:00
15186,Vista,1.11E+13,6,2008,20-03-08 0:00
15187,ColonialVoice,7.78E+13,9,2005,18-05-08 0:00
15188,SuperiorCard,3.33E+13,9,2005,03-03-08 0:00
15189,Vista,1.11E+13,3,2006,06-12-07 0:00
15190,Distinguish,5.56E+13,8,2007,12-05-07 0:00
15191,Vista,1.11E+13,4,2008,14-04-08 0:00
15192,Vista,1.11E+13,7,2008,12-03-07 0:00
15193,Distinguish,5.56E+13,9,2008,19-10-06 0:00
15194,Vista,1.11E+13,9,2006,27-09-07 0:00
15195,Vista,1.11E+13,9,2005,01-08-07 0:00
15196,ColonialVoice,7.78E+13,4,2007,01-05-07 0:00
15197,Vista,1.11E+13,7,2008,04-03-08 0:00
15198,Distinguish,5.56E+13,9,2007,19-01-08 0:00
15199,Distinguish,5.56E+13,5,2007,11-09-07 0:00
15200,Distinguish,5.56E+13,6,2005,14-08-06 0:00
15201,ColonialVoice,7.78E+13,11,2005,04-06-08 0:00
15202,SuperiorCard,3.33E+13,8,2007,23-07-07 0:00
15203,Vista,1.11E+13,4,2008,09-06-08 0:00
15204,SuperiorCard,3.33E+13,6,2006,07-04-08 0:00
15205,Vista,1.11E+13,10,2007,06-12-07 0:00
15206,Vista,1.11E+13,8,2006,13-09-06 0:00
15207,Distinguish,5.56E+13,12,2007,23-12-06 0:00
15208,Distinguish,5.56E+13,12,2005,27-05-08 0:00
15209,Vista,1.11E+13,10,2008,07-12-06 0:00
15210,SuperiorCard,3.33E+13,5,2008,22-06-08 0:00
15211,SuperiorCard,3.33E+13,9,2005,02-02-08 0:00
15212,SuperiorCard,3.33E+13,4,2008,31-08-07 0:00
15213,ColonialVoice,7.78E+13,8,2007,22-02-08 0:00
15214,ColonialVoice,7.78E+13,1,2006,26-11-07 0:00
15215,Vista,1.11E+13,1,2008,20-09-05 0:00
15216,SuperiorCard,3.33E+13,1,2008,17-09-07 0:00
15217,Vista,1.11E+13,10,2008,01-09-07 0:00
15218,Vista,1.11E+13,4,2005,29-10-07 0:00
15219,Vista,1.11E+13,5,2005,01-04-07 0:00
15220,SuperiorCard,3.33E+13,5,2006,20-12-06 0:00
15221,SuperiorCard,3.33E+13,4,2008,17-04-07 0:00
15222,ColonialVoice,7.78E+13,12,2006,03-07-06 0:00
15223,Distinguish,5.56E+13,7,2007,14-05-08 0:00
15224,Vista,1.11E+13,11,2007,30-11-06 0:00
15225,ColonialVoice,7.78E+13,9,2005,14-06-08 0:00
15226,ColonialVoice,7.78E+13,10,2008,11-06-06 0:00
15227,ColonialVoice,7.78E+13,8,2006,25-05-08 0:00
15228,SuperiorCard,3.33E+13,10,2005,08-09-07 0:00
15229,Vista,1.11E+13,6,2007,27-11-07 0:00
15230,Distinguish,5.56E+13,11,2007,22-05-07 0:00
15231,SuperiorCard,3.33E+13,2,2006,11-10-07 0:00
15232,Vista,1.11E+13,11,2006,01-07-05 0:00
15233,ColonialVoice,7.78E+13,10,2006,31-08-06 0:00
15234,Vista,1.11E+13,6,2006,29-01-03 0:00
15235,Distinguish,5.56E+13,11,2008,03-09-07 0:00
15236,ColonialVoice,7.78E+13,11,2005,06-12-07 0:00
15237,ColonialVoice,7.78E+13,8,2008,30-05-07 0:00
15238,Distinguish,5.56E+13,7,2008,18-12-07 0:00
15239,SuperiorCard,3.33E+13,2,2007,30-08-07 0:00
15240,SuperiorCard,3.33E+13,1,2007,06-03-06 0:00
15241,Distinguish,5.56E+13,2,2005,09-03-06 0:00
15242,ColonialVoice,7.78E+13,8,2007,08-01-07 0:00
15243,ColonialVoice,7.78E+13,7,2006,20-02-08 0:00
15244,Vista,1.11E+13,8,2008,15-02-06 0:00
15245,SuperiorCard,3.33E+13,2,2007,03-10-07 0:00
15246,ColonialVoice,7.78E+13,9,2007,28-04-08 0:00
15247,ColonialVoice,7.78E+13,12,2007,17-02-08 0:00
15248,Vista,1.11E+13,5,2007,03-09-07 0:00
15249,ColonialVoice,7.78E+13,7,2006,22-04-08 0:00
15250,Distinguish,5.56E+13,4,2008,06-03-08 0:00
15251,ColonialVoice,7.78E+13,8,2005,03-11-07 0:00
15252,Vista,1.11E+13,9,2008,11-09-07 0:00
15253,ColonialVoice,7.78E+13,3,2005,10-04-08 0:00
15254,SuperiorCard,3.33E+13,11,2007,12-10-06 0:00
15255,Vista,1.11E+13,4,2008,27-05-08 0:00
15256,Distinguish,5.56E+13,12,2008,29-06-06 0:00
15257,ColonialVoice,7.78E+13,4,2006,31-10-07 0:00
15258,Distinguish,5.56E+13,12,2006,06-02-03 0:00
15259,Distinguish,5.56E+13,11,2007,14-05-07 0:00
15260,Vista,1.11E+13,3,2005,02-01-08 0:00
15261,SuperiorCard,3.33E+13,7,2006,30-03-07 0:00
15262,SuperiorCard,3.33E+13,10,2007,01-06-08 0:00
15263,ColonialVoice,7.78E+13,5,2005,18-02-07 0:00
15264,Vista,1.11E+13,3,2006,24-04-08 0:00
15265,ColonialVoice,7.78E+13,10,2006,01-06-07 0:00
15266,Distinguish,5.56E+13,11,2006,02-04-07 0:00
15267,SuperiorCard,3.33E+13,12,2008,25-04-07 0:00
15268,ColonialVoice,7.78E+13,9,2008,19-06-07 0:00
15269,Distinguish,5.56E+13,7,2006,20-02-08 0:00
15270,Distinguish,5.56E+13,9,2006,04-01-08 0:00
15271,Vista,1.11E+13,10,2007,09-01-07 0:00
15272,ColonialVoice,7.78E+13,5,2007,13-12-07 0:00
15273,SuperiorCard,3.33E+13,6,2007,29-11-07 0:00
15274,ColonialVoice,7.78E+13,7,2005,27-02-08 0:00
15275,Distinguish,5.56E+13,10,2008,19-05-07 0:00
15276,ColonialVoice,7.78E+13,6,2005,28-02-03 0:00
15277,Distinguish,5.56E+13,2,2008,05-09-07 0:00
15278,SuperiorCard,3.33E+13,8,2005,11-12-07 0:00
15279,Vista,1.11E+13,3,2005,10-11-07 0:00
15280,Distinguish,5.56E+13,7,2006,16-12-06 0:00
15281,Distinguish,5.56E+13,3,2006,27-12-06 0:00
15282,Vista,1.11E+13,5,2007,01-09-06 0:00
15283,ColonialVoice,7.78E+13,4,2008,09-11-07 0:00
15284,SuperiorCard,3.33E+13,8,2005,26-12-07 0:00
15285,SuperiorCard,3.33E+13,12,2008,16-12-06 0:00
15286,ColonialVoice,7.78E+13,4,2008,24-04-08 0:00
15287,ColonialVoice,7.78E+13,9,2007,16-04-08 0:00
15288,SuperiorCard,3.33E+13,9,2008,17-02-07 0:00
15289,Distinguish,5.56E+13,9,2007,18-10-05 0:00
15290,ColonialVoice,7.78E+13,2,2008,01-06-08 0:00
15291,Vista,1.11E+13,10,2006,06-01-08 0:00
15292,Distinguish,5.56E+13,6,2007,10-01-06 0:00
15293,Distinguish,5.56E+13,4,2008,11-02-08 0:00
15294,Distinguish,5.56E+13,8,2008,06-05-06 0:00
15295,Vista,1.11E+13,10,2007,28-04-08 0:00
15296,Distinguish,5.56E+13,3,2007,14-02-08 0:00
15297,SuperiorCard,3.33E+13,5,2008,23-01-06 0:00
15298,Distinguish,5.56E+13,1,2008,21-06-06 0:00
15299,ColonialVoice,7.78E+13,11,2008,30-04-08 0:00
15300,ColonialVoice,7.78E+13,2,2008,27-08-06 0:00
15301,Distinguish,5.56E+13,12,2006,19-02-03 0:00
15302,ColonialVoice,7.78E+13,2,2005,26-10-07 0:00
15303,Vista,1.11E+13,5,2006,01-05-08 0:00
15304,Distinguish,5.56E+13,2,2008,25-03-08 0:00
15305,Vista,1.11E+13,12,2008,07-12-07 0:00
15306,Distinguish,5.56E+13,7,2007,08-12-06 0:00
15307,Distinguish,5.56E+13,11,2007,18-01-07 0:00
15308,Vista,1.11E+13,8,2007,14-09-06 0:00
15309,Distinguish,5.56E+13,6,2008,20-10-07 0:00
15310,Distinguish,5.56E+13,2,2007,11-05-08 0:00
15311,ColonialVoice,7.78E+13,12,2008,14-12-07 0:00
15312,Distinguish,5.56E+13,4,2006,14-06-08 0:00
15313,SuperiorCard,3.33E+13,5,2008,06-03-08 0:00
15314,Vista,1.11E+13,11,2005,12-05-06 0:00
15315,ColonialVoice,7.78E+13,5,2008,27-05-07 0:00
15316,SuperiorCard,3.33E+13,11,2006,20-06-08 0:00
15317,Vista,1.11E+13,12,2008,08-09-07 0:00
15318,Distinguish,5.56E+13,6,2007,16-07-07 0:00
15319,Vista,1.11E+13,9,2006,01-08-06 0:00
15320,ColonialVoice,7.78E+13,5,2006,24-09-07 0:00
15321,ColonialVoice,7.78E+13,8,2006,01-08-05 0:00
15322,Vista,1.11E+13,10,2005,28-04-08 0:00
15323,Vista,1.11E+13,12,2005,07-03-06 0:00
15324,Vista,1.11E+13,1,2006,13-02-07 0:00
15325,Vista,1.11E+13,4,2005,23-03-08 0:00
15326,ColonialVoice,7.78E+13,1,2007,07-05-08 0:00
15327,ColonialVoice,7.78E+13,12,2008,14-10-07 0:00
15328,SuperiorCard,3.33E+13,7,2006,08-05-08 0:00
15329,Distinguish,5.56E+13,12,2005,12-06-08 0:00
15330,ColonialVoice,7.78E+13,7,2007,06-12-07 0:00
15331,Vista,1.11E+13,7,2005,02-08-07 0:00
15332,ColonialVoice,7.78E+13,10,2005,17-02-06 0:00
15333,Distinguish,5.56E+13,10,2007,25-10-07 0:00
15334,SuperiorCard,3.33E+13,4,2007,13-06-07 0:00
15335,Vista,1.11E+13,8,2006,14-04-07 0:00
15336,Distinguish,5.56E+13,5,2006,03-08-07 0:00
15337,Distinguish,5.56E+13,1,2006,27-10-07 0:00
15338,Distinguish,5.56E+13,10,2005,15-10-07 0:00
15339,ColonialVoice,7.78E+13,10,2008,28-04-08 0:00
15340,Vista,1.11E+13,10,2005,24-05-08 0:00
15341,Distinguish,5.56E+13,9,2008,14-09-07 0:00
15342,Vista,1.11E+13,3,2006,26-12-07 0:00
15343,Vista,1.11E+13,10,2005,16-04-08 0:00
15344,Distinguish,5.56E+13,5,2007,05-10-05 0:00
15345,Vista,1.11E+13,1,2006,23-03-08 0:00
15346,Vista,1.11E+13,9,2008,15-01-08 0:00
15347,Distinguish,5.56E+13,12,2008,19-05-08 0:00
15348,ColonialVoice,7.78E+13,12,2007,05-11-05 0:00
15349,SuperiorCard,3.33E+13,4,2005,10-01-08 0:00
15350,SuperiorCard,3.33E+13,1,2007,04-02-07 0:00
15351,SuperiorCard,3.33E+13,10,2008,20-10-07 0:00
15352,Vista,1.11E+13,10,2007,05-03-06 0:00
15353,Vista,1.11E+13,11,2008,13-05-08 0:00
15354,Vista,1.11E+13,9,2007,10-02-06 0:00
15355,Vista,1.11E+13,11,2006,12-08-07 0:00
15356,Distinguish,5.56E+13,11,2007,18-11-07 0:00
15357,ColonialVoice,7.78E+13,7,2005,24-12-06 0:00
15358,Distinguish,5.56E+13,11,2007,25-04-08 0:00
15359,ColonialVoice,7.78E+13,9,2008,27-11-06 0:00
15360,Vista,1.11E+13,5,2008,10-10-07 0:00
15361,ColonialVoice,7.78E+13,6,2005,25-01-08 0:00
15362,Vista,1.11E+13,4,2007,19-03-03 0:00
15363,Distinguish,5.56E+13,8,2008,17-04-06 0:00
15364,Vista,1.11E+13,7,2007,01-08-07 0:00
15365,Distinguish,5.56E+13,4,2006,10-07-05 0:00
15366,SuperiorCard,3.33E+13,8,2007,24-06-08 0:00
15367,Distinguish,5.56E+13,8,2007,28-04-08 0:00
15368,Vista,1.11E+13,11,2005,11-11-06 0:00
15369,ColonialVoice,7.78E+13,10,2006,01-09-05 0:00
15370,ColonialVoice,7.78E+13,6,2006,19-04-08 0:00
15371,ColonialVoice,7.78E+13,2,2008,12-06-08 0:00
15372,ColonialVoice,7.78E+13,1,2008,06-11-06 0:00
15373,Distinguish,5.56E+13,9,2005,05-01-08 0:00
15374,ColonialVoice,7.78E+13,5,2008,12-11-07 0:00
15375,ColonialVoice,7.78E+13,6,2008,11-10-07 0:00
15376,Vista,1.11E+13,4,2007,06-04-08 0:00
15377,Distinguish,5.56E+13,5,2007,23-06-06 0:00
15378,ColonialVoice,7.78E+13,11,2006,08-09-07 0:00
15379,SuperiorCard,3.33E+13,7,2006,22-04-08 0:00
15380,SuperiorCard,3.33E+13,6,2008,07-02-08 0:00
15381,SuperiorCard,3.33E+13,7,2005,11-06-07 0:00
15382,Vista,1.11E+13,9,2008,21-05-08 0:00
15383,ColonialVoice,7.78E+13,8,2007,13-10-05 0:00
15384,SuperiorCard,3.33E+13,11,2008,06-06-08 0:00
15385,ColonialVoice,7.78E+13,1,2007,02-06-08 0:00
15386,ColonialVoice,7.78E+13,2,2008,27-09-07 0:00
15387,Distinguish,5.56E+13,9,2008,27-09-07 0:00
15388,Distinguish,5.56E+13,5,2007,11-10-05 0:00
15389,Distinguish,5.56E+13,1,2008,03-03-08 0:00
15390,Distinguish,5.56E+13,11,2005,06-06-08 0:00
15391,Distinguish,5.56E+13,8,2006,05-06-08 0:00
15392,SuperiorCard,3.33E+13,2,2005,29-08-07 0:00
15393,Distinguish,5.56E+13,3,2005,28-09-07 0:00
15394,Vista,1.11E+13,1,2008,06-12-05 0:00
15395,ColonialVoice,7.78E+13,8,2008,01-09-06 0:00
15396,SuperiorCard,3.33E+13,5,2007,05-11-06 0:00
15397,SuperiorCard,3.33E+13,11,2006,25-05-08 0:00
15398,SuperiorCard,3.33E+13,1,2005,19-02-06 0:00
15399,SuperiorCard,3.33E+13,3,2008,22-12-07 0:00
15400,Distinguish,5.56E+13,3,2008,04-02-08 0:00
15401,Vista,1.11E+13,1,2008,07-12-05 0:00
15402,Vista,1.11E+13,9,2006,05-02-06 0:00
15403,SuperiorCard,3.33E+13,11,2005,13-03-08 0:00
